TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
18444345424870,17902,0,0,0,0,0,0,0,.git/objects/pack/pack-256c8817d1305b812edab19754af9745dde870bd
18444345560161,17902,0,0,0,0,0,0,0,.git/info/grafts
18444345572526,17902,0,0,0,0,0,0,0,.git/shallow
18444345594760,17902,0,0,0,0,0,0,0,.git/objects/info/commit-graph
18444345633762,17902,0,0,0,0,0,0,0,.git/objects/info/commit-graphs/commit-graph-chain
18444345674385,17902,0,0,0,0,0,0,0,.git/refs/heads/main
18444349602152,13921,0,0,0,0,0,0,0,/home/anthony/Documents/EPITA-PFE-ebpfml/.git/refs/remotes/orig
18444364979606,17903,0,0,0,0,0,0,0,
18444381234774,17903,0,0,0,0,0,0,0,/etc/ld.so.cache
18444381326352,17903,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
18444381550178,17903,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
18444381809313,17903,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpthread.so.0
18444382042460,17903,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444383494745,17903,0,0,0,0,0,0,0,
18444383844990,17903,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
18444384091400,17903,0,0,0,0,0,0,0,/home/anthony/.gitconfig
18444384288020,17903,0,0,0,0,0,0,0,/home/anthony/Documents/EPITA-PFE-ebpfml/.git/HEAD
18444384343490,17903,0,0,0,0,0,0,0,.git/config
18444384431009,17903,0,0,0,0,0,0,0,/home/anthony/.gitconfig
18444384480095,17903,0,0,0,0,0,0,0,.git/config
18444384585852,17903,0,0,0,0,0,0,0,.git/packed-refs
18444393430117,6228,0,1,0,0,1,0,1,/proc/6228/stat
18444393553457,6228,0,1,0,0,1,0,1,/proc/6228/status
18444393669076,6228,0,1,0,0,1,0,1,/proc/self/stat
18444393728946,6228,0,1,0,0,1,0,1,/proc/stat
18444393807302,6228,0,1,0,0,1,0,1,/proc/6269/stat
18444393868565,6228,0,1,0,0,1,0,1,/proc/6269/status
18444393965766,6228,0,1,0,0,1,0,1,/proc/6269/stat
18444394021292,6228,0,1,0,0,1,0,1,/proc/stat
18444394090822,6228,0,1,0,0,1,0,1,/proc/6272/stat
18444394146694,6228,0,1,0,0,1,0,1,/proc/6272/status
18444394243518,6228,0,1,0,0,1,0,1,/proc/6272/stat
18444394290767,6228,0,1,0,0,1,0,1,/proc/stat
18444394356668,6228,0,1,0,0,1,0,1,/proc/6342/stat
18444394417332,6228,0,1,0,0,1,0,1,/proc/6342/status
18444394511065,6228,0,1,0,0,1,0,1,/proc/6342/stat
18444394559520,6228,0,1,0,0,1,0,1,/proc/stat
18444394620318,6228,0,1,0,0,1,0,1,/proc/6372/stat
18444394672301,6228,0,1,0,0,1,0,1,/proc/6372/status
18444394776749,6228,0,1,0,0,1,0,1,/proc/6372/stat
18444394824702,6228,0,1,0,0,1,0,1,/proc/stat
18444394942573,6228,0,1,0,0,1,0,1,/proc/6228/status
18444395162363,6228,0,1,0,0,1,0,1,/proc/6269/status
18444395324641,6228,0,1,0,0,1,0,1,/proc/6272/status
18444395487915,6228,0,1,0,0,1,0,1,/proc/6342/status
18444395655587,6228,0,1,0,0,1,0,1,/proc/6372/status
18444400822410,17904,0,0,0,0,0,0,0,
18444415666043,17904,0,0,0,0,0,0,0,/etc/ld.so.cache
18444415788275,17904,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
18444415923431,17904,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
18444416101904,17904,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpthread.so.0
18444416268945,17904,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444417044169,17904,0,0,0,0,0,0,0,
18444417338998,17904,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
18444417600812,17904,0,0,0,0,0,0,0,/home/anthony/.gitconfig
18444417818232,17904,0,0,0,0,0,0,0,/home/anthony/Documents/EPITA-PFE-ebpfml/.git/HEAD
18444417931064,17904,0,0,0,0,0,0,0,.git/config
18444419064689,17904,0,0,0,0,0,0,0,/home/anthony/.gitconfig
18444419282955,17904,0,0,0,0,0,0,0,.git/config
18444419574235,17904,0,0,0,0,0,0,0,.git/HEAD
18444419640328,17904,0,0,0,0,0,0,0,.git/refs/heads/main
18444419769947,17904,0,0,0,0,0,0,0,/home/anthony/.gitconfig
18444419895730,17904,0,0,0,0,0,0,0,.git/config
18444420181022,17904,0,0,0,0,0,0,0,.git/packed-refs
18444420283496,17904,0,0,0,0,0,0,0,.git/index
18444420675307,17904,0,0,0,0,0,0,0,data/testing_data.csv
18444420734547,17904,0,0,0,0,0,0,0,/etc/gitattributes
18444420749385,17904,0,0,0,0,0,0,0,/home/anthony/.config/git/attributes
18444420756941,17904,0,0,0,0,0,0,0,.gitattributes
18444420773469,17904,0,0,0,0,0,0,0,.git/info/attributes
18444420781252,17904,0,0,0,0,0,0,0,data/.gitattributes
18444422426600,17904,0,0,0,0,0,0,0,data/testing_labels.csv
18444422529888,17904,0,0,0,0,0,0,0,data/training_data.csv
18444423482807,17904,0,0,0,0,0,0,0,data/training_labels.csv
18444423515465,17904,0,0,0,0,0,0,0,detector/README.md
18444423524216,17904,0,0,0,0,0,0,0,detector/.gitattributes
18444423576100,17904,0,0,0,0,0,0,0,detector/bpf.c
18444423638812,17904,0,0,0,0,0,0,0,detector/bpf.h
18444423677748,17904,0,0,0,0,0,0,0,detector/detector.py
18444423753473,17904,0,0,0,0,0,0,0,machinelearning/README.md
18444423766651,17904,0,0,0,0,0,0,0,machinelearning/.gitattributes
18444423876308,17904,0,0,0,0,0,0,0,machinelearning/dataprep.py
18444423942578,17904,0,0,0,0,0,0,0,machinelearning/model.py
18444424033332,17904,0,0,0,0,0,0,0,machinelearning/requirements.txt
18444424070310,17904,0,0,0,0,0,0,0,malware/01b09b554c30675cc83d4b087b31f980ba14e9143d387954df48489
18444424079197,17904,0,0,0,0,0,0,0,malware/.gitattributes
18444432081534,17904,0,0,0,0,0,0,0,malware/039e1765de1cdec65ad5e49266ab794f8e5642adb0bdeb78d8c0b77
18444434773553,17904,0,0,0,0,0,0,0,malware/052716d193fc11c2f0deb67e35e580db335368d53cdd486f9cb1598
18444436505657,17904,0,0,0,0,0,0,0,malware/0629cd5e187174cb69f3489675f8c84cc0236f11f200be384ed6c1a
18444453073261,17904,0,0,0,0,0,0,0,malware/06abc46d5dbd012b170c97d142c6b679183159197e9d3f6a76ba5e5
18444463292525,17904,0,0,0,0,0,0,0,malware/09a79e5e20fa4f5aae610c8ce3fe954029a91972b56c6576035ff7e
18444473309666,17904,0,0,0,0,0,0,0,malware/09d6dab9b70a74f61c41eaa485b37de9a40c86b6d2eae7413db11b4
18444478093093,17904,0,0,0,0,0,0,0,malware/0cbd40649427bf1ffb3b66e9bb821963807e80629c9b4fa76f21a85
18444478256163,17904,0,0,0,0,0,0,0,malware/0d6c3de5aebbbe85939d7588150edf7b7bdc712fceb6a83d79e65b6
18444479110657,17904,0,0,0,0,0,0,0,malware/0d6c3de5aebbbe85939d7588150edf7b7bdc712fceb6a83d79e65b6
18444479964935,17904,0,0,0,0,0,0,0,malware/0e9c2192f07d565c650b5c4e88cea808e69be6e4631f3cb66551ec4
18444491059019,17904,0,1,0,0,1,0,1,malware/11b1b2375d9d840912cfd1f0d0d04d93ed0cddb0ae4ddb550a5b62c
18444491270669,17904,0,1,0,0,1,0,1,malware/133e003cc510e3d2d0c7df70a603448605641256c88ce64a3bcabb7
18444497106021,13769,1,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.Z2Re0q
18444497125845,13769,0,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.Z2Re0q
18444497171666,13769,2,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.Z2Re0q
18444497274625,13769,1,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.dLTKNq
18444497286654,13769,0,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.dLTKNq
18444497325971,13769,2,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.dLTKNq
18444497495050,13769,1,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.j1X3ss
18444497503765,13769,0,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.j1X3ss
18444497998115,13769,2,0,0,0,0,0,0,/dev/shm/.org.chromium.Chromium.j1X3ss
18444499213308,17904,0,1,0,0,1,0,1,malware/13f37b58c8594a7f0ecc7a85abadd633d9bdb591b29ed959dd9e4fb
18444500427952,17904,0,1,0,0,1,0,1,malware/13fa3e25f69c4e0c8f79208b8ab227d8a43df72b458b4825190d056
18444500602079,17904,0,1,0,0,1,0,1,malware/1c849adcccad4643303297fb66bfe81c5536be39a87601d67664af1
18444512150761,17904,0,1,0,0,1,0,1,malware/21162bbd796ad2bf9954265276bfebea8741596e8fe9d86070245d9
18444530129191,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18444533208928,17904,0,1,0,0,1,0,1,malware/2c14356e0a6a9019c50b069e88fe58abbbc3c93451a74e3e66f8c1a
18444533327753,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18444534313662,17904,0,1,0,0,1,0,1,malware/2f31962c5e89917f6df87babd836840042b7ea7ea01763cff1bf645
18444535456209,17904,0,1,0,0,1,0,1,malware/35ea625eb99697efdeb016192b25c5323ec10b0b33642cd9b2641e0
18444535663549,17904,0,1,0,0,1,0,1,malware/36892f7649d8dc6c79d80e206b4f26997658572f25f0d79db855183
18444535746488,17904,0,1,0,0,1,0,1,malware/3a08e3bfec2db5dbece359ac9662e65361a8625a0122e68b56cd5ef
18444542974126,17904,0,1,0,0,1,0,1,malware/472836ed669d3927d50055e801048696375b37fce03b2f046e3e103
18444544218311,17904,0,1,0,0,1,0,1,malware/4800a67ceff340d2ab4f79406a01f58e5a97d589b29b35394b2a82a
18444545248966,17904,0,1,0,0,1,0,1,malware/4bc60d512816e33bfa5c6a43ee4f9f60eae20c19ecb29c896d2664b
18444546900830,17904,0,1,0,0,1,0,1,malware/4d7e2b3eeb7958a60f9ac7a572cb2c560504f11dbd656bcfd068685
18444548684082,17904,0,1,0,0,1,0,1,malware/4e153342189a55ffed34a91f2a3f4440af1acbf7dc58135a165a06b
18444557055542,17904,0,1,0,0,1,0,1,malware/4f8bd37851b772ee91ba54b8fd48304a6520d49ea4a81d751570ea6
18444563656920,17904,0,1,0,0,1,0,1,malware/555964b2fed3cced4c75a383dd4b3cf02776dae224f4848dcc03510
18444568832689,17904,0,1,0,0,1,0,1,malware/556e5cb5e4e77678110961c8d9260a726a363e00bf8d278e5302cb4
18444569147665,17904,0,1,0,0,1,0,1,malware/5b6bc0adf45e1004c673bd2f2b58de6bf9355f7aabc993c9406dc37
18444570187319,17904,0,1,0,0,1,0,1,malware/624188b7b839afe83d2cc6593448b73e94c40085671f967846ac390
18444571622087,17904,0,1,0,0,1,0,1,malware/67b96ba4d6d603ae7dee2882f605dd4e1fe38be1e46d9c8a8097af4
18444571758277,17904,0,1,0,0,1,0,1,malware/69417ec104c1dd07e5067110d6e7f3c643c534d14db65a704bc0c14
18444578675364,17904,0,1,0,0,1,0,1,malware/6a6c3a6eec55a1ec47badd05d6cfe6b4f8680c7f7bc6ee571c330a5
18444580276586,17904,0,1,0,0,1,0,1,malware/713b699c04f21000fca981e698e1046d4595f423bd5741d712fd7e0
18444588804482,17904,0,1,0,0,1,0,1,malware/713b699c04f21000fca981e698e1046d4595f423bd5741d712fd7e0
18444597542964,17904,0,1,0,0,1,0,1,malware/8b57e96e90cd95fc2ba421204b482005fe41c28f506730b6148bcef
18444597700396,17904,0,1,0,0,1,0,1,malware/8b57e96e90cd95fc2ba421204b482005fe41c28f506730b6148bcef
18444597847546,17904,0,1,0,0,1,0,1,malware/96339a7e87ffce6ced247feb9b4cb7c05b83ca315976a9522155bad
18444598698767,17904,0,1,0,0,1,0,1,malware/998347d4ba21661688169337ca4ea2a6118c2fad2005d39d8bf46c0
18444606920299,17904,0,1,0,0,1,0,1,malware/README.md
18444606935706,17904,0,1,0,0,1,0,1,malware/a0a87db436f4dd580f730d7cbe7df9aa7d94a243aab1e600f01cde5
18444608641831,17904,0,1,0,0,1,0,1,malware/a0b36376ab6c54540d10e5d549049622096d121abec6f760e0452a5
18444609723840,17904,0,1,0,0,1,0,1,malware/b57e5f0c857e807a03770feb4d3aa254d2c4c8c8d9e08687796be30
18444618970243,17904,0,1,0,0,1,0,1,malware/b64acb7dcc968b9a3a4909e3fddc2e116408c50079bba7678e85fee
18444628169965,17904,0,1,0,0,1,0,1,malware/bb64b27bff106d30a7b74b3589cc081c345a2b485a831d7e8c8837a
18444628341593,17904,0,1,0,0,1,0,1,malware/bcf1a8668738119a75001d3ecb69c6b588fe5c6ccd19b3ac2d9b922
18444640486736,17904,0,1,0,0,1,0,1,malware/bdb4f2b6e44e97f989f3141bc1a35d5fed9e1a6721e851a72a5fcc0
18444640684128,17904,0,1,0,0,1,0,1,malware/bddc5a2605d4d8adff58e52f83000f536a64b84815f088e5ecce842
18444659324850,17904,0,1,0,0,1,0,1,malware/be5d2e94c2498ec052fb025e3348085e418c856dd43080501acfe20
18444660335120,17904,0,1,0,0,1,0,1,malware/c0869e7f1bb4914fa453db5eb9cafd6fea090f7c6c156b9f1a3479e
18444661399197,17904,0,1,0,0,1,0,1,malware/c0e70e69d8f7432383fa37528cd42db764b73dd08eb75d72229c2a0
18444682548244,17904,0,1,0,0,1,0,1,malware/c1ce6f65457f5ba4e6ef75a4eaf975d62d1b038aba7001a8a9ac7dc
18444683678038,17904,0,1,0,0,1,0,1,malware/d144b61c0626989039aa5eb56bd7d276a22959aeb19d1610cd35359
18444684485492,17904,0,1,0,0,1,0,1,malware/d1ba6260e2c6bf82be1d6815e19a1128aa0880f162a0691f667061c
18444688487963,17904,0,1,0,0,1,0,1,malware/d2fc711b6ed6ff9f0a13cad6f1ed7c6d7cb2b0d4c5eb4a84f75d3a3
18444688642178,17904,0,1,0,0,1,0,1,malware/d83a9460232f5dd412581f7a4600ae9dbec530d9a437dcbbd251394
18444724363467,17904,0,1,0,0,1,0,1,malware/e863b3dcf6b7de76e34fcb990463830bc5810269937c5a32545cc05
18444724507914,17904,0,1,0,0,1,0,1,malware/e9cc7fdfa3cf40ff9c3db0248a79f4817b170f2660aa2b2ed6c551e
18444730656630,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18444732887533,17904,0,1,0,0,1,0,1,malware/eb2b667d226813eafaf89ccab99a8a44a1da44647a0ab69c57b3dc2
18444733063120,17904,0,1,0,0,1,0,1,malware/edfe81babf50c2506853fd8375f1be0b7bebbefb2e5e9a33eff95ec
18444733813626,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18444738505802,17904,0,1,0,0,1,0,1,malware/efb1024654e86c0c30d2ac5f97d27f5f27b4dd3f7f6ada65d58691f
18444757474018,17904,0,1,0,0,1,0,1,malware/f5de75a6db591fe6bb6b656aa1dcfc8f7fe0686869c34192bfa4ec0
18444757583208,17904,0,1,0,0,1,0,1,malware/f5de75a6db591fe6bb6b656aa1dcfc8f7fe0686869c34192bfa4ec0
18444757676879,17904,0,1,0,0,1,0,1,malware/f78fdb894624b1388c1c3ec1600273d12d721da5171151d6606a625
18444759288639,17904,0,1,0,0,1,0,1,malware/ff48dd7bebddf4d5a36c8ef9f5b6057172ee738a19182a12c06bdc2
18444759453077,17904,0,1,0,0,1,0,1,simulator/README.md
18444759459642,17904,0,1,0,0,1,0,1,simulator/.gitattributes
18444759479770,17904,0,1,0,0,1,0,1,simulator/encrypt.py
18444759493146,17904,0,1,0,0,1,0,1,simulator/requirements.txt
18444759500810,17904,0,1,0,0,1,0,1,simulator/simulator.py
18444759517126,17904,0,1,0,0,1,0,1,simulator/temp.py
18444759537296,17904,0,1,0,0,1,0,1,.git/HEAD
18444759547457,17904,0,1,0,0,1,0,1,.git/refs/heads/main
18444759606460,17904,0,1,0,0,1,0,1,.git/HEAD
18444759615952,17904,0,1,0,0,1,0,1,.git/refs/heads/main
18444759644378,17904,0,1,0,0,1,0,1,.git/refs/
18444759680481,17904,0,1,0,0,1,0,1,.git/objects/info/alternates
18444759684541,17904,0,1,0,0,1,0,1,.git/objects/pack/multi-pack-index
18444759687644,17904,0,1,0,0,1,0,1,.git/objects/pack
18444759720006,17904,0,1,0,0,1,0,1,.git/objects/pack/pack-256c8817d1305b812edab19754af9745dde870bd
18444759734517,17904,0,1,0,0,1,0,1,.git/objects/pack/pack-256c8817d1305b812edab19754af9745dde870bd
18444759759474,17904,0,1,0,0,1,0,1,.git/info/grafts
18444759764258,17904,0,1,0,0,1,0,1,.git/shallow
18444759767450,17904,0,1,0,0,1,0,1,.git/objects/info/commit-graph
18444759770712,17904,0,1,0,0,1,0,1,.git/objects/info/commit-graphs/commit-graph-chain
18444759835298,17904,0,1,0,0,1,0,1,.git/info/exclude
18444759845419,17904,0,1,0,0,1,0,1,.
18444759870205,17904,0,1,0,0,1,0,1,.gitignore
18444759874045,17904,0,1,0,0,1,0,1,machinelearning/
18444759892012,17904,0,1,0,0,1,0,1,detector/
18444759900925,17904,0,1,0,0,1,0,1,detector/.gitignore
18444759907824,17904,0,1,0,0,1,0,1,malware/
18444759983867,17904,0,1,0,0,1,0,1,malware/.gitignore
18444759993260,17904,0,1,0,0,1,0,1,simulator/
18444760014726,17904,0,1,0,0,1,0,1,data/
18444760070969,17904,0,1,0,0,1,0,1,.git/sequencer/todo
18444874052644,17905,0,0,0,0,0,0,0,/etc/ld.so.cache
18444874213289,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libacl.so.1
18444874534114,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libselinux.so.1
18444874825561,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444875152729,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
18444875428124,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libdl.so.2
18444875682142,17905,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpthread.so.0
18444878055311,17905,0,0,0,0,0,0,0,/proc/filesystems
18444878438160,17905,0,0,0,0,0,0,0,
18444878785319,17905,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
18444879359256,17905,0,0,0,0,0,0,0,/proc/stat
18444887121968,17906,0,0,0,0,0,0,0,/etc/ld.so.cache
18444887238417,17906,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444888123267,17906,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
18444888317551,17906,0,0,0,0,0,0,0,/proc/13957/stat
18444893569520,17908,0,0,0,0,0,0,0,/etc/ld.so.cache
18444893635758,17908,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444894193205,17908,0,0,0,0,0,0,0,
18444894337008,17908,0,0,0,0,0,0,0,/proc/17714/stat
18444897968838,17910,0,0,0,0,0,0,0,/etc/ld.so.cache
18444898018083,17910,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444898464869,17910,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
18444898572004,17910,0,0,0,0,0,0,0,/proc/17716/stat
18444902624919,17912,0,0,0,0,0,0,0,/etc/ld.so.cache
18444902673989,17912,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444903134497,17912,0,0,0,0,0,0,0,
18444903316511,17912,0,0,0,0,0,0,0,/proc/17717/stat
18444908020192,17914,0,0,0,0,0,0,0,/etc/ld.so.cache
18444908049668,17914,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
18444908292670,17914,0,0,0,0,0,0,0,
18444908350818,17914,0,0,0,0,0,0,0,/proc/17718/stat
18444930520744,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18444933897651,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18445130758140,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18445134389982,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18445272126589,6368,0,1,0,0,1,0,1,/dev/video0
18445272869252,12508,2,0,0,0,0,0,0,/run/cups/certs/0
18445272977486,12508,2,0,0,0,0,0,0,/run/cups/certs/0
18445273001479,12508,1,0,0,0,0,0,0,/run/cups/certs/0
18445331500182,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18445335215446,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18445394107533,6228,0,1,0,0,1,0,1,/proc/6228/stat
18445394352705,6228,0,1,0,0,1,0,1,/proc/6228/status
18445394585884,6228,0,1,0,0,1,0,1,/proc/self/stat
18445394756912,6228,0,1,0,0,1,0,1,/proc/stat
18445394937934,6228,0,1,0,0,1,0,1,/proc/6269/stat
18445395071800,6228,0,1,0,0,1,0,1,/proc/6269/status
18445395261939,6228,0,1,0,0,1,0,1,/proc/6269/stat
18445395371133,6228,0,1,0,0,1,0,1,/proc/stat
18445395523700,6228,0,1,0,0,1,0,1,/proc/6272/stat
18445395642894,6228,0,1,0,0,1,0,1,/proc/6272/status
18445395824682,6228,0,1,0,0,1,0,1,/proc/6272/stat
18445395928037,6228,0,1,0,0,1,0,1,/proc/stat
18445396159663,6228,0,1,0,0,1,0,1,/proc/6342/stat
18445396297106,6228,0,1,0,0,1,0,1,/proc/6342/status
18445396478122,6228,0,1,0,0,1,0,1,/proc/6342/stat
18445396588963,6228,0,1,0,0,1,0,1,/proc/stat
18445396728887,6228,0,1,0,0,1,0,1,/proc/6372/stat
18445396844776,6228,0,1,0,0,1,0,1,/proc/6372/status
18445397018992,6228,0,1,0,0,1,0,1,/proc/6372/stat
18445397122276,6228,0,1,0,0,1,0,1,/proc/stat
18445397351110,6228,0,1,0,0,1,0,1,/proc/6228/status
18445397738125,6228,0,1,0,0,1,0,1,/proc/6269/status
18445397992134,6228,0,1,0,0,1,0,1,/proc/6272/status
18445398243191,6228,0,1,0,0,1,0,1,/proc/6342/status
18445398511130,6228,0,1,0,0,1,0,1,/proc/6372/status
18445532328717,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18445535954591,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18445715082465,6368,0,1,0,0,1,0,1,/dev/video1
18445715178878,6368,0,1,0,0,1,0,1,/dev/video2
18445715218879,6368,0,1,0,0,1,0,1,/dev/video3
18445715238653,6368,0,1,0,0,1,0,1,/dev/video4
18445715256798,6368,0,1,0,0,1,0,1,/dev/video5
18445715274859,6368,0,1,0,0,1,0,1,/dev/video6
18445715292320,6368,0,1,0,0,1,0,1,/dev/video7
18445715309269,6368,0,1,0,0,1,0,1,/dev/video8
18445715326092,6368,0,1,0,0,1,0,1,/dev/video9
18445715344955,6368,0,1,0,0,1,0,1,/dev/video10
18445715362518,6368,0,1,0,0,1,0,1,/dev/video11
18445715383928,6368,0,1,0,0,1,0,1,/dev/video12
18445715449556,6368,0,1,0,0,1,0,1,/dev/video13
18445715483557,6368,0,1,0,0,1,0,1,/dev/video14
18445715507266,6368,0,1,0,0,1,0,1,/dev/video15
18445715534315,6368,0,1,0,0,1,0,1,/dev/video16
18445715557339,6368,0,1,0,0,1,0,1,/dev/video17
18445715585955,6368,0,1,0,0,1,0,1,/dev/video18
18445715603081,6368,0,1,0,0,1,0,1,/dev/video19
18445715619756,6368,0,1,0,0,1,0,1,/dev/video20
18445715636057,6368,0,1,0,0,1,0,1,/dev/video21
18445715656261,6368,0,1,0,0,1,0,1,/dev/video22
18445715692761,6368,0,1,0,0,1,0,1,/dev/video23
18445715723608,6368,0,1,0,0,1,0,1,/dev/video24
18445715746287,6368,0,1,0,0,1,0,1,/dev/video25
18445715769357,6368,0,1,0,0,1,0,1,/dev/video26
18445715792236,6368,0,1,0,0,1,0,1,/dev/video27
18445715813627,6368,0,1,0,0,1,0,1,/dev/video28
18445715835307,6368,0,1,0,0,1,0,1,/dev/video29
18445715860197,6368,0,1,0,0,1,0,1,/dev/video30
18445715882546,6368,0,1,0,0,1,0,1,/dev/video31
18445715904749,6368,0,1,0,0,1,0,1,/dev/video32
18445715928242,6368,0,1,0,0,1,0,1,/dev/video33
18445715952576,6368,0,1,0,0,1,0,1,/dev/video34
18445715968785,6368,0,1,0,0,1,0,1,/dev/video35
18445715985183,6368,0,1,0,0,1,0,1,/dev/video36
18445716045234,6368,0,1,0,0,1,0,1,/dev/video37
18445716064047,6368,0,1,0,0,1,0,1,/dev/video38
18445716080351,6368,0,1,0,0,1,0,1,/dev/video39
18445716096547,6368,0,1,0,0,1,0,1,/dev/video40
18445716112589,6368,0,1,0,0,1,0,1,/dev/video41
18445716130726,6368,0,1,0,0,1,0,1,/dev/video42
18445716147706,6368,0,1,0,0,1,0,1,/dev/video43
18445716163835,6368,0,1,0,0,1,0,1,/dev/video44
18445716179933,6368,0,1,0,0,1,0,1,/dev/video45
18445716196020,6368,0,1,0,0,1,0,1,/dev/video46
18445716211947,6368,0,1,0,0,1,0,1,/dev/video47
18445716228283,6368,0,1,0,0,1,0,1,/dev/video48
18445716245088,6368,0,1,0,0,1,0,1,/dev/video49
18445716262403,6368,0,1,0,0,1,0,1,/dev/video50
18445716278979,6368,0,1,0,0,1,0,1,/dev/video51
18445716295996,6368,0,1,0,0,1,0,1,/dev/video52
18445716312900,6368,0,1,0,0,1,0,1,/dev/video53
18445716329077,6368,0,1,0,0,1,0,1,/dev/video54
18445716345092,6368,0,1,0,0,1,0,1,/dev/video55
18445716361319,6368,0,1,0,0,1,0,1,/dev/video56
18445716377267,6368,0,1,0,0,1,0,1,/dev/video57
18445716393226,6368,0,1,0,0,1,0,1,/dev/video58
18445716409175,6368,0,1,0,0,1,0,1,/dev/video59
18445716425581,6368,0,1,0,0,1,0,1,/dev/video60
18445716442327,6368,0,1,0,0,1,0,1,/dev/video61
18445716458541,6368,0,1,0,0,1,0,1,/dev/video62
18445716474492,6368,0,1,0,0,1,0,1,/dev/video63
18445716502158,6368,0,1,0,0,1,0,1,/dev/video0
18445716889456,6368,0,1,0,0,1,0,1,/dev/video1
18445716957076,6368,0,1,0,0,1,0,1,/dev/video2
18445716981279,6368,0,1,0,0,1,0,1,/dev/video3
18445716998095,6368,0,1,0,0,1,0,1,/dev/video4
18445717016658,6368,0,1,0,0,1,0,1,/dev/video5
18445717034316,6368,0,1,0,0,1,0,1,/dev/video6
18445717050503,6368,0,1,0,0,1,0,1,/dev/video7
18445717066643,6368,0,1,0,0,1,0,1,/dev/video8
18445717082693,6368,0,1,0,0,1,0,1,/dev/video9
18445717100506,6368,0,1,0,0,1,0,1,/dev/video10
18445717117132,6368,0,1,0,0,1,0,1,/dev/video11
18445717133208,6368,0,1,0,0,1,0,1,/dev/video12
18445717149189,6368,0,1,0,0,1,0,1,/dev/video13
18445717166994,6368,0,1,0,0,1,0,1,/dev/video14
18445717183227,6368,0,1,0,0,1,0,1,/dev/video15
18445717199211,6368,0,1,0,0,1,0,1,/dev/video16
18445717215192,6368,0,1,0,0,1,0,1,/dev/video17
18445717231199,6368,0,1,0,0,1,0,1,/dev/video18
18445717247171,6368,0,1,0,0,1,0,1,/dev/video19
18445717263130,6368,0,1,0,0,1,0,1,/dev/video20
18445717281002,6368,0,1,0,0,1,0,1,/dev/video21
18445717297381,6368,0,1,0,0,1,0,1,/dev/video22
18445717313904,6368,0,1,0,0,1,0,1,/dev/video23
18445717329924,6368,0,1,0,0,1,0,1,/dev/video24
18445717345967,6368,0,1,0,0,1,0,1,/dev/video25
18445717361967,6368,0,1,0,0,1,0,1,/dev/video26
